,index,shunt,shunt_v,source,source_v,bias,millisecs,current_a,power_w,secs
4791,4791,734,0.524414,1626,1.177734,18,48060904,0.14983257142857145,0.1764629136788572,48060.904
4792,4792,733,0.523682,1627,1.178467,18,48070904,0.14962342857142857,0.1763262729982857,48070.904
4793,4793,732,0.522949,1626,1.177734,18,48080904,0.149414,0.175969947876,48080.904
4794,4794,731,0.522217,1626,1.177734,18,48090905,0.14920485714285717,0.17572363322228576,48090.905
4795,4795,736,0.525879,1626,1.177734,18,48100905,0.15025114285714286,0.1769558794817143,48100.905
4796,4796,733,0.523682,1626,1.177734,18,48110905,0.14962342857142857,0.17621659902514286,48110.905
4797,4797,734,0.524414,1625,1.177002,18,48120905,0.14983257142857145,0.17635323623657148,48120.905
4798,4798,733,0.523682,1625,1.177002,18,48130905,0.14962342857142857,0.17610707467542858,48130.905
4799,4799,734,0.524414,1624,1.17627,18,48140906,0.14983257142857145,0.17624355879428574,48140.906
4800,4800,733,0.523682,1625,1.177002,18,48150906,0.14962342857142857,0.17610707467542858,48150.906
4801,4801,734,0.524414,1624,1.17627,18,48160906,0.14983257142857145,0.17624355879428574,48160.906
4802,4802,733,0.523682,1624,1.17627,18,48170906,0.14962342857142857,0.1759975503257143,48170.906
4803,4803,733,0.523682,1625,1.177002,18,48180906,0.14962342857142857,0.17610707467542858,48180.906
4804,4804,732,0.522949,1624,1.17627,18,48190906,0.149414,0.17575120577999997,48190.906
4805,4805,733,0.523682,1625,1.177002,18,48200907,0.14962342857142857,0.17610707467542858,48200.907
4806,4806,733,0.523682,1625,1.177002,18,48210907,0.14962342857142857,0.17610707467542858,48210.907
4807,4807,732,0.522949,1625,1.177002,18,48220907,0.149414,0.175860576828,48220.907
4808,4808,733,0.523682,1624,1.17627,18,48230907,0.14962342857142857,0.1759975503257143,48230.907
4809,4809,732,0.522949,1625,1.177002,18,48240907,0.149414,0.175860576828,48240.907
4810,4810,732,0.522949,1625,1.177002,18,48250908,0.149414,0.175860576828,48250.908
4811,4811,732,0.522949,1626,1.177734,18,48260908,0.149414,0.175969947876,48260.908
4812,4812,733,0.523682,1625,1.177002,18,48270908,0.14962342857142857,0.17610707467542858,48270.908
4813,4813,733,0.523682,1626,1.177734,18,48280908,0.14962342857142857,0.17621659902514286,48280.908
4814,4814,733,0.523682,1628,1.179199,18,48290908,0.14962342857142857,0.17643579734800002,48290.908
4815,4815,732,0.522949,1625,1.177002,18,48300909,0.149414,0.175860576828,48300.909
4816,4816,733,0.523682,1625,1.177002,18,48310909,0.14962342857142857,0.17610707467542858,48310.909
4817,4817,732,0.522949,1625,1.177002,18,48320909,0.149414,0.175860576828,48320.909
4818,4818,732,0.522949,1625,1.177002,18,48330909,0.149414,0.175860576828,48330.909
4819,4819,734,0.524414,1624,1.17627,18,48340909,0.14983257142857145,0.17624355879428574,48340.909
4820,4820,733,0.523682,1624,1.17627,18,48350909,0.14962342857142857,0.1759975503257143,48350.909
4821,4821,733,0.523682,1625,1.177002,18,48360910,0.14962342857142857,0.17610707467542858,48360.91
4822,4822,733,0.523682,1625,1.177002,18,48370910,0.14962342857142857,0.17610707467542858,48370.91
4823,4823,733,0.523682,1624,1.17627,18,48380910,0.14962342857142857,0.1759975503257143,48380.91
4824,4824,734,0.524414,1625,1.177002,18,48390910,0.14983257142857145,0.17635323623657148,48390.91
4825,4825,732,0.522949,1626,1.177734,18,48400910,0.149414,0.175969947876,48400.91
4826,4826,733,0.523682,1624,1.17627,18,48410911,0.14962342857142857,0.1759975503257143,48410.911
4827,4827,731,0.522217,1624,1.17627,18,48420911,0.14920485714285717,0.17550519731142858,48420.911
4828,4828,732,0.522949,1622,1.174805,18,48430911,0.149414,0.17553231427000002,48430.911
4829,4829,733,0.523682,1624,1.17627,18,48440911,0.14962342857142857,0.1759975503257143,48440.911
4830,4830,733,0.523682,1624,1.17627,18,48450911,0.14962342857142857,0.1759975503257143,48450.911
4831,4831,731,0.522217,1626,1.177734,18,48460912,0.14920485714285717,0.17572363322228576,48460.912
4832,4832,733,0.523682,1625,1.177002,18,48470912,0.14962342857142857,0.17610707467542858,48470.912
4833,4833,733,0.523682,1626,1.177734,18,48480912,0.14962342857142857,0.17621659902514286,48480.912
4834,4834,734,0.524414,1624,1.17627,18,48490912,0.14983257142857145,0.17624355879428574,48490.912
4835,4835,733,0.523682,1622,1.174805,18,48500912,0.14962342857142857,0.17577835200285716,48500.912
4836,4836,736,0.525879,1624,1.17627,18,48510912,0.15025114285714286,0.17673591180857143,48510.912
4837,4837,733,0.523682,1624,1.17627,18,48520913,0.14962342857142857,0.1759975503257143,48520.913
4838,4838,733,0.523682,1624,1.17627,18,48530913,0.14962342857142857,0.1759975503257143,48530.913
4839,4839,732,0.522949,1625,1.177002,18,48540913,0.149414,0.175860576828,48540.913
4840,4840,733,0.523682,1625,1.177002,18,48550913,0.14962342857142857,0.17610707467542858,48550.913
4841,4841,734,0.524414,1625,1.177002,18,48560913,0.14983257142857145,0.17635323623657148,48560.913
4842,4842,733,0.523682,1621,1.174072,18,48570914,0.14962342857142857,0.17566867802971428,48570.914
4843,4843,732,0.523682,1624,1.177002,17,48580914,0.14962342857142857,0.17610707467542858,48580.914
4844,4844,734,0.524414,1626,1.177734,18,48590914,0.14983257142857145,0.1764629136788572,48590.914
4845,4845,733,0.523682,1626,1.177734,18,48600914,0.14962342857142857,0.17621659902514286,48600.914
4846,4846,733,0.523682,1625,1.177002,18,48610914,0.14962342857142857,0.17610707467542858,48610.914
4847,4847,733,0.523682,1625,1.177002,18,48620915,0.14962342857142857,0.17610707467542858,48620.915
4848,4848,732,0.522949,1625,1.177002,18,48630915,0.149414,0.175860576828,48630.915
4849,4849,732,0.522949,1624,1.17627,18,48640915,0.149414,0.17575120577999997,48640.915
4850,4850,732,0.522949,1624,1.17627,18,48650915,0.149414,0.17575120577999997,48650.915
4851,4851,733,0.523682,1625,1.177002,18,48660915,0.14962342857142857,0.17610707467542858,48660.915
4852,4852,731,0.522217,1625,1.177002,18,48670915,0.14920485714285717,0.1756144152668572,48670.915
4853,4853,732,0.522949,1624,1.17627,18,48680916,0.149414,0.17575120577999997,48680.916
4854,4854,731,0.522217,1625,1.177002,18,48690916,0.14920485714285717,0.1756144152668572,48690.916
4855,4855,732,0.522949,1625,1.177002,18,48700916,0.149414,0.175860576828,48700.916
4856,4856,733,0.523682,1622,1.174805,18,48710916,0.14962342857142857,0.17577835200285716,48710.916
4857,4857,732,0.522949,1625,1.177002,18,48720916,0.149414,0.175860576828,48720.916
4858,4858,732,0.522949,1624,1.17627,18,48730917,0.149414,0.17575120577999997,48730.917
4859,4859,732,0.522949,1622,1.174805,18,48740917,0.149414,0.17553231427000002,48740.917
4860,4860,732,0.522949,1625,1.177002,18,48750917,0.149414,0.175860576828,48750.917
4861,4861,732,0.522949,1624,1.17627,18,48760917,0.149414,0.17575120577999997,48760.917
4862,4862,732,0.522949,1622,1.174805,18,48770917,0.149414,0.17553231427000002,48770.917
4863,4863,733,0.523682,1624,1.17627,18,48780918,0.14962342857142857,0.1759975503257143,48780.918
4864,4864,733,0.523682,1622,1.174805,18,48790918,0.14962342857142857,0.17577835200285716,48790.918
4865,4865,732,0.522949,1622,1.174805,18,48800918,0.149414,0.17553231427000002,48800.918
4866,4866,731,0.522217,1621,1.174072,18,48810918,0.14920485714285717,0.1751772450354286,48810.918
4867,4867,732,0.522949,1624,1.17627,18,48820918,0.149414,0.17575120577999997,48820.918
4868,4868,732,0.522949,1624,1.17627,18,48830919,0.149414,0.17575120577999997,48830.919
4869,4869,732,0.522949,1624,1.17627,18,48840919,0.149414,0.17575120577999997,48840.919
4870,4870,732,0.522949,1624,1.17627,18,48850919,0.149414,0.17575120577999997,48850.919
4871,4871,732,0.522949,1626,1.177734,18,48860919,0.149414,0.175969947876,48860.919
4872,4872,732,0.522949,1625,1.177002,18,48870919,0.149414,0.175860576828,48870.919
4873,4873,732,0.522949,1619,1.172607,18,48880919,0.149414,0.17520390229799998,48880.919
4874,4874,732,0.522949,1622,1.174805,18,48890920,0.149414,0.17553231427000002,48890.92
4875,4875,732,0.522949,1622,1.174805,18,48900920,0.149414,0.17553231427000002,48900.92
4876,4876,731,0.522217,1623,1.175537,18,48910920,0.14920485714285717,0.1753958301511429,48910.92
4877,4877,732,0.522949,1624,1.17627,18,48920920,0.149414,0.17575120577999997,48920.92
4878,4878,731,0.522217,1623,1.175537,18,48930920,0.14920485714285717,0.1753958301511429,48930.92
4879,4879,731,0.522217,1625,1.177002,18,48940921,0.14920485714285717,0.1756144152668572,48940.921
4880,4880,733,0.523682,1624,1.17627,18,48950921,0.14962342857142857,0.1759975503257143,48950.921
4881,4881,731,0.522217,1624,1.17627,18,48960921,0.14920485714285717,0.17550519731142858,48960.921
4882,4882,732,0.522949,1624,1.17627,18,48970921,0.149414,0.17575120577999997,48970.921
4883,4883,732,0.522949,1621,1.174072,18,48980921,0.149414,0.175422793808,48980.921
4884,4884,734,0.524414,1623,1.175537,18,48990922,0.14983257142857145,0.1761337315194286,48990.922
4885,4885,732,0.522949,1622,1.174805,18,49000922,0.149414,0.17553231427000002,49000.922
4886,4886,732,0.522949,1622,1.174805,18,49010922,0.149414,0.17553231427000002,49010.922
4887,4887,732,0.522949,1622,1.174805,18,49020922,0.149414,0.17553231427000002,49020.922
4888,4888,731,0.522217,1622,1.174805,18,49030922,0.14920485714285717,0.17528661219571434,49030.922
4889,4889,731,0.522217,1624,1.17627,18,49040922,0.14920485714285717,0.17550519731142858,49040.922
4890,4890,730,0.521484,1622,1.174805,18,49050923,0.14899542857142856,0.17504057446285715,49050.923
4891,4891,732,0.522949,1623,1.175537,18,49060923,0.149414,0.175641685318,49060.923
4892,4892,731,0.522217,1624,1.17627,18,49070923,0.14920485714285717,0.17550519731142858,49070.923
4893,4893,732,0.522949,1622,1.174805,18,49080923,0.149414,0.17553231427000002,49080.923
4894,4894,731,0.522217,1624,1.17627,18,49090923,0.14920485714285717,0.17550519731142858,49090.923
4895,4895,733,0.523682,1623,1.175537,18,49100924,0.14962342857142857,0.17588787635257144,49100.924
4896,4896,732,0.522949,1627,1.178467,18,49110924,0.149414,0.17607946833799998,49110.924
4897,4897,732,0.522949,1618,1.171875,18,49120924,0.149414,0.17509453125,49120.924
4898,4898,729,0.520752,1624,1.17627,18,49130924,0.1487862857142857,0.17501284429714284,49130.924
4899,4899,732,0.522949,1622,1.174805,18,49140924,0.149414,0.17553231427000002,49140.924
4900,4900,732,0.522949,1621,1.174072,18,49150925,0.149414,0.175422793808,49150.925
4901,4901,732,0.522949,1624,1.17627,18,49160925,0.149414,0.17575120577999997,49160.925
4902,4902,733,0.523682,1622,1.174805,18,49170925,0.14962342857142857,0.17577835200285716,49170.925
4903,4903,731,0.522217,1622,1.174805,18,49180925,0.14920485714285717,0.17528661219571434,49180.925
4904,4904,730,0.522217,1624,1.177002,17,49190925,0.14920485714285717,0.1756144152668572,49190.925
4905,4905,731,0.522217,1624,1.17627,18,49200925,0.14920485714285717,0.17550519731142858,49200.925
4906,4906,730,0.521484,1624,1.17627,18,49210926,0.14899542857142856,0.17525885276571426,49210.926
4907,4907,732,0.522949,1622,1.174805,18,49220926,0.149414,0.17553231427000002,49220.926
4908,4908,731,0.522217,1622,1.174805,18,49230926,0.14920485714285717,0.17528661219571434,49230.926
4909,4909,732,0.523682,1622,1.175537,17,49240926,0.14962342857142857,0.17588787635257144,49240.926
4910,4910,731,0.522217,1624,1.17627,18,49250926,0.14920485714285717,0.17550519731142858,49250.926
4911,4911,731,0.522217,1622,1.174805,18,49260927,0.14920485714285717,0.17528661219571434,49260.927
4912,4912,731,0.522217,1624,1.17627,18,49270927,0.14920485714285717,0.17550519731142858,49270.927
4913,4913,731,0.522217,1622,1.174805,18,49280927,0.14920485714285717,0.17528661219571434,49280.927
4914,4914,731,0.522217,1621,1.174072,18,49290927,0.14920485714285717,0.1751772450354286,49290.927
4915,4915,731,0.522217,1624,1.17627,18,49300927,0.14920485714285717,0.17550519731142858,49300.927
4916,4916,732,0.522949,1621,1.174072,18,49310928,0.149414,0.175422793808,49310.928
4917,4917,732,0.522949,1625,1.177002,18,49320928,0.149414,0.175860576828,49320.928
4918,4918,731,0.522217,1625,1.177002,18,49330928,0.14920485714285717,0.1756144152668572,49330.928
4919,4919,732,0.523682,1622,1.175537,17,49340928,0.14962342857142857,0.17588787635257144,49340.928
4920,4920,732,0.522949,1622,1.174805,18,49350928,0.149414,0.17553231427000002,49350.928
4921,4921,732,0.522949,1621,1.174072,18,49360928,0.149414,0.175422793808,49360.928
4922,4922,732,0.522949,1620,1.17334,18,49370929,0.149414,0.17531342276,49370.929
4923,4923,730,0.520752,1624,1.175537,19,49380929,0.1487862857142857,0.1749037839497143,49380.929
4924,4924,730,0.521484,1622,1.174805,18,49390929,0.14899542857142856,0.17504057446285715,49390.929
4925,4925,732,0.522949,1621,1.174072,18,49400929,0.149414,0.175422793808,49400.929
4926,4926,732,0.523682,1622,1.175537,17,49410929,0.14962342857142857,0.17588787635257144,49410.929
4927,4927,731,0.522217,1623,1.175537,18,49420930,0.14920485714285717,0.1753958301511429,49420.93
4928,4928,730,0.521484,1624,1.17627,18,49430930,0.14899542857142856,0.17525885276571426,49430.93
4929,4929,730,0.521484,1622,1.174805,18,49440930,0.14899542857142856,0.17504057446285715,49440.93
4930,4930,731,0.522217,1622,1.174805,18,49450930,0.14920485714285717,0.17528661219571434,49450.93
4931,4931,730,0.521484,1624,1.17627,18,49460930,0.14899542857142856,0.17525885276571426,49460.93
4932,4932,731,0.522217,1621,1.174072,18,49470931,0.14920485714285717,0.1751772450354286,49470.931
4933,4933,732,0.522949,1621,1.174072,18,49480931,0.149414,0.175422793808,49480.931
4934,4934,730,0.521484,1622,1.174805,18,49490931,0.14899542857142856,0.17504057446285715,49490.931
4935,4935,732,0.522949,1623,1.175537,18,49500931,0.149414,0.175641685318,49500.931
4936,4936,731,0.522217,1624,1.17627,18,49510931,0.14920485714285717,0.17550519731142858,49510.931
4937,4937,731,0.522217,1620,1.17334,18,49520931,0.14920485714285717,0.17506802708000005,49520.931
4938,4938,732,0.522949,1621,1.174072,18,49530932,0.149414,0.175422793808,49530.932
4939,4939,731,0.522217,1620,1.17334,18,49540932,0.14920485714285717,0.17506802708000005,49540.932
4940,4940,732,0.522949,1621,1.174072,18,49550932,0.149414,0.175422793808,49550.932
4941,4941,731,0.522217,1622,1.174805,18,49560932,0.14920485714285717,0.17528661219571434,49560.932
4942,4942,731,0.522217,1624,1.17627,18,49570932,0.14920485714285717,0.17550519731142858,49570.932
4943,4943,733,0.523682,1622,1.174805,18,49580933,0.14962342857142857,0.17577835200285716,49580.933
4944,4944,732,0.522949,1622,1.174805,18,49590933,0.149414,0.17553231427000002,49590.933
4945,4945,730,0.521484,1622,1.174805,18,49600933,0.14899542857142856,0.17504057446285715,49600.933
4946,4946,731,0.522217,1621,1.174072,18,49610933,0.14920485714285717,0.1751772450354286,49610.933
4947,4947,732,0.522949,1621,1.174072,18,49620933,0.149414,0.175422793808,49620.933
4948,4948,732,0.522949,1621,1.174072,18,49630934,0.149414,0.175422793808,49630.934
4949,4949,730,0.521484,1621,1.174072,18,49640934,0.14899542857142856,0.17493136081371427,49640.934
4950,4950,731,0.522949,1621,1.174805,17,49650934,0.149414,0.17553231427000002,49650.934
4951,4951,731,0.522217,1622,1.174805,18,49660934,0.14920485714285717,0.17528661219571434,49660.934
4952,4952,730,0.522217,1621,1.174805,17,49670934,0.14920485714285717,0.17528661219571434,49670.934
4953,4953,732,0.522949,1622,1.174805,18,49680934,0.149414,0.17553231427000002,49680.934
4954,4954,731,0.522217,1623,1.175537,18,49690935,0.14920485714285717,0.1753958301511429,49690.935
4955,4955,731,0.522217,1620,1.17334,18,49700935,0.14920485714285717,0.17506802708000005,49700.935
4956,4956,732,0.522949,1623,1.175537,18,49710935,0.149414,0.175641685318,49710.935
4957,4957,730,0.521484,1622,1.174805,18,49720935,0.14899542857142856,0.17504057446285715,49720.935
4958,4958,735,0.525146,1621,1.174072,18,49730935,0.15004171428571428,0.17615977557485712,49730.935
4959,4959,730,0.521484,1621,1.174072,18,49740936,0.14899542857142856,0.17493136081371427,49740.936
4960,4960,730,0.521484,1621,1.174072,18,49750936,0.14899542857142856,0.17493136081371427,49750.936
4961,4961,731,0.522217,1621,1.174072,18,49760936,0.14920485714285717,0.1751772450354286,49760.936
4962,4962,731,0.522217,1622,1.174805,18,49770936,0.14920485714285717,0.17528661219571434,49770.936
4963,4963,731,0.522217,1621,1.174072,18,49780936,0.14920485714285717,0.1751772450354286,49780.936
4964,4964,730,0.521484,1621,1.174072,18,49790937,0.14899542857142856,0.17493136081371427,49790.937
4965,4965,731,0.522217,1621,1.174072,18,49800937,0.14920485714285717,0.1751772450354286,49800.937
4966,4966,730,0.521484,1621,1.174072,18,49810937,0.14899542857142856,0.17493136081371427,49810.937
4967,4967,731,0.522217,1621,1.174072,18,49820937,0.14920485714285717,0.1751772450354286,49820.937
4968,4968,732,0.522949,1621,1.174072,18,49830937,0.149414,0.175422793808,49830.937
4969,4969,730,0.521484,1621,1.174072,18,49840938,0.14899542857142856,0.17493136081371427,49840.938
4970,4970,731,0.523682,1622,1.17627,16,49850938,0.14962342857142857,0.1759975503257143,49850.938
4971,4971,730,0.521484,1622,1.174805,18,49860938,0.14899542857142856,0.17504057446285715,49860.938
4972,4972,732,0.522949,1619,1.172607,18,49870938,0.149414,0.17520390229799998,49870.938
4973,4973,731,0.522217,1621,1.174072,18,49880938,0.14920485714285717,0.1751772450354286,49880.938
4974,4974,733,0.524414,1622,1.175537,17,49890938,0.14983257142857145,0.1761337315194286,49890.938
4975,4975,730,0.521484,1620,1.17334,18,49900939,0.14899542857142856,0.17482229616,49900.939
4976,4976,731,0.522217,1618,1.171875,18,49910939,0.14920485714285717,0.17484944196428573,49910.939
4977,4977,729,0.520752,1621,1.174072,18,49920939,0.1487862857142857,0.17468581204114284,49920.939
4978,4978,730,0.521484,1621,1.174072,18,49930939,0.14899542857142856,0.17493136081371427,49930.939
